Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
1 Whittemore Ave UNIT 218, 1 Whittemore Ave UNIT 218, 02140, Cambridge, MA, 42.39834, -71.13402, 4872, FOR_RENT, APARTMENT, 347600911, 1268, 3, 2, Unit 218, 4, 2, 388357000, true, false, -1, false
375 Harvard St APT 17A, 375 Harvard St APT 17A, 02138, Cambridge, MA, 42.372055, -71.11215, 2900, FOR_RENT, APARTMENT, 2080594178, 750, 2, 1, Apt 17A, 1, 2, 1304920000, true, false, -1, false
120 Rindge Ave #12430, 120 Rindge Ave #12430, 02140, Cambridge, MA, 42.392643, -71.12987, 4000, FOR_RENT, APARTMENT, 2077664826, 849, 2, 2, # 12430, 6, 2, 1586040000, true, false, -1, false
292 Harvard St #9-6, 292 Harvard St #9-6, 02139, Cambridge, MA, 42.369453, -71.105255, 4295, FOR_RENT, APARTMENT, 405231714, 1000, 3, 1, # 9-6, 1, 1, 6852093000, true, false, -1, false
258 Harvard St #266-6, 258 Harvard St #266-6, 02139, Cambridge, MA, 42.36827, -71.10199, 3300, FOR_RENT, APARTMENT, 404746001, 620, 2, 1, # 266-6, 4, 10, 6867693000, true, false, -1, false
110 2nd St UNIT 107, 110 2nd St UNIT 107, 02141, Cambridge, MA, 42.367764, -71.07921, 3900, FOR_RENT, APARTMENT, 2127577590, 1132, 2, 2, Unit 107, 4, 7, 114400000, true, false, -1, false
19-21 Wendell St #21-06, 19-21 Wendell St #21-06, 02138, Cambridge, MA, 42.381756, -71.11781, 3050, FOR_RENT, APARTMENT, 2079519605, 543, 1, 1, # 21-06, 7, 7, 3239855000, true, false, -1, false
194 Prospect St #2, 194 Prospect St #2, 02139, Cambridge, MA, 42.36983, -71.10043, 4500, FOR_RENT, APARTMENT, 67302125, 1302, 2, 2, # 2, 4, 9, 27298000, true, false, -1, false
40 Gibson St #5D, 40 Gibson St #5D, 02138, Cambridge, MA, 42.375954, -71.13269, 3000, FOR_RENT, APARTMENT, 2055335960, 675, 1, 1, # 5D, 1, 6, 198540000, true, false, -1, false
171 River St #3, 171 River St #3, 02139, Cambridge, MA, 42.363747, -71.110085, 6950, FOR_RENT, APARTMENT, 2069568871, 1400, 4, 3, # 3, 2, 6, 105536000, true, false, -1, false
811 Somerville Ave #3, 811 Somerville Ave #3, 02143, Somerville, MA, 42.388107, -71.11788, 3800, FOR_RENT, APARTMENT, 441834000, 1201, 3, 1, # 3, 4, 7, 349677000, true, false, -1, false
183 River St #2C, 183 River St #2C, 02139, Cambridge, MA, 42.363564, -71.11042, 6250, FOR_RENT, APARTMENT, 2065531248, undefined, 5, 2, # 2C, 5, 5, 19038967000, true, false, -1, false
147 Columbia St #33L, 147 Columbia St #33L, 02139, Cambridge, MA, 42.36685, -71.09804, 4600, FOR_RENT, APARTMENT, 343862290, undefined, 3, 1, # 33L, 8, 1, 19723262000, true, false, -1, false
173-175 Rindge Ave #1R, 173-175 Rindge Ave #1R, 02140, Cambridge, MA, 42.393055, -71.129295, 5000, FOR_RENT, APARTMENT, 352357815, undefined, 3, 2, # 1R, 5, 6, 10742328000, true, false, -1, false
384 Harvard St #1, 384 Harvard St #1, 02138, Cambridge, MA, 42.371693, -71.11329, 9900, FOR_RENT, APARTMENT, 2079277120, 1600, 3, 4, # 1, 5, 4, 2935621000, true, false, -1, false
25 Magoun St #3, 25 Magoun St #3, 02140, Cambridge, MA, 42.39979, -71.13548, 3500, FOR_RENT, APARTMENT, 345421026, 1197, 3, 1, # 3, 5, 2, 2328453000, true, false, -1, false
214 Banks St #12, 214 Banks St #12, 02138, Cambridge, MA, 42.365864, -71.11483, 2500, FOR_RENT, APARTMENT, 400849842, 450, 0, 1, # 12, 4, 5, 8233191000, true, false, -1, false
15-A Suffolk St #1, 15-A Suffolk St #1, 02139, Cambridge, MA, 42.366234, -71.09938, 2900, FOR_RENT, APARTMENT, 441206520, 950, 2, 2, # 1, 4, 7, 1400046000, true, false, -1, false
23 Lambert St UNIT 1F, 23 Lambert St UNIT 1F, 02141, Cambridge, MA, 42.372353, -71.086945, 2900, FOR_RENT, APARTMENT, 342055146, 550, 1, 1, Unit 1F, 10, 4, 20476455000, true, false, -1, false
15 Harding St #1, 15 Harding St #1, 02141, Cambridge, MA, 42.372986, -71.090706, 3850, FOR_RENT, APARTMENT, 2099393270, 850, 3, 2, # 1, 4, 8, 4516542000, true, false, -1, false
54 John F Kennedy St SUITE 4, 54 John F Kennedy St SUITE 4, 02138, Cambridge, MA, 42.37188, -71.12043, 6700, FOR_RENT, APARTMENT, 351995857, 1600, 3, 3, Suite 4, 9, 8, 2970576000, true, false, -1, false
524 Putnam Ave #2R, 524 Putnam Ave #2R, 02139, Cambridge, MA, 42.357906, -71.10858, 2600, FOR_RENT, APARTMENT, 2058040495, 500, 1, 1, # 2R, 9, 6, 12342915000, true, false, -1, false
12 Watson St #B, 12 Watson St #B, 02139, Cambridge, MA, 42.361908, -71.10432, 7500, FOR_RENT, APARTMENT, 441726200, 2076, 4, 4, # B, 9, 1, 879218000, true, false, -1, false
5 Herbert St, 5 Herbert St, 02140, Cambridge, MA, 42.388294, -71.12393, 2600, FOR_RENT, APARTMENT, 441824346, 1000, 2, 1, , 6, 4, 371600000, true, false, -1, false
222 Banks St #2, 222 Banks St #2, 02138, Cambridge, MA, 42.365658, -71.114655, 2250, FOR_RENT, APARTMENT, 2065573504, 400, 0, 1, # 2, 4, 10, 3988827000, true, false, -1, false
885 Mass Ave #312, 885 Mass Ave #312, 02139, Cambridge, MA, 42.367947, -71.10789, 3200, FOR_RENT, APARTMENT, 350528736, undefined, 2, 1, # 312, 5, 1, 13054338000, true, false, -1, false
9 Fairfield St #2LL, 9 Fairfield St #2LL, 02140, Cambridge, MA, 42.392178, -71.12622, 3999, FOR_RENT, APARTMENT, 2058435703, 1200, 3, 2, # 2LL, 1, 10, 20551465000, true, false, -1, false
64 Grozier Rd, 64 Grozier Rd, 02138, Cambridge, MA, 42.37942, -71.14229, 10500, FOR_RENT, APARTMENT, 2094313680, 2658, 4, 3, , 6, 1, 2956338000, true, false, -1, false
49 Whittemore Ave #3, 49 Whittemore Ave #3, 02140, Cambridge, MA, 42.39878, -71.13657, 4087, FOR_RENT, APARTMENT, 348392270, 1300, 2, 2, # 3, 3, 3, 2800645000, true, false, -1, false
53 Market St #2, 53 Market St #2, 02139, Cambridge, MA, 42.369007, -71.096954, 2450, FOR_RENT, APARTMENT, 2063457101, 9999, 1, 1, # 2, 8, 1, 3390660000, true, false, -1, false
413-415 Washington St UNIT 1F, 413-415 Washington St UNIT 1F, 02139, Cambridge, MA, 42.36512, -71.0975, 5400, FOR_RENT, APARTMENT, 343995373, 999, 3, 2, Unit 1F, 7, 9, 19594292000, true, false, -1, false
266 Harvard St APT 6, 266 Harvard St APT 6, 02139, Cambridge, MA, 42.368347, -71.103165, 3300, FOR_RENT, APARTMENT, 2124170507, 750, 2, 1, Apt 6, 5, 2, 2625582000, true, false, -1, false
21 Kenwood St #2, 21 Kenwood St #2, 02139, Cambridge, MA, 42.360447, -71.1112, 3350, FOR_RENT, APARTMENT, 2102243233, 1000, 2, 1, # 2, 5, 5, 965936000, true, false, -1, false
172 Fayerweather St #2, 172 Fayerweather St #2, 02138, Cambridge, MA, 42.385303, -71.134865, 3499, FOR_RENT, APARTMENT, 56440972, 1115, 3, 1, # 2, 1, 2, 1636697000, true, false, -1, false
21 Brookline St UNIT 411, 21 Brookline St UNIT 411, 02139, Cambridge, MA, 42.363262, -71.1022, 3000, FOR_RENT, APARTMENT, 2096737332, 909, 2, 1, Unit 411, 2, 4, 1038102000, true, false, -1, false
30 Winter St #1, 30 Winter St #1, 02141, Cambridge, MA, 42.37242, -71.08083, 3650, FOR_RENT, APARTMENT, 2057509557, 762, 2, 2, # 1, 1, 4, 1022419000, true, false, -1, false
27 Portsmouth St #2, 27 Portsmouth St #2, 02141, Cambridge, MA, 42.3685, -71.09362, 3300, FOR_RENT, APARTMENT, 2089647335, 750, 2, 1, # 2, 8, 10, 2971442000, true, false, -1, false
883 Massachusetts Ave #12, 883 Massachusetts Ave #12, 02139, Cambridge, MA, 42.367912, -71.10782, 3000, FOR_RENT, APARTMENT, 350374709, undefined, 2, 1, # 12, 1, 10, 13245521000, true, false, -1, false
386 Harvard St #7, 386 Harvard St #7, 02138, Cambridge, MA, 42.371696, -71.113304, 9000, FOR_RENT, APARTMENT, 401902223, 2300, 3, 4, # 7, 10, 4, 7800404000, true, false, -1, false
57 Hurley St UNIT 2, 57 Hurley St UNIT 2, 02141, Cambridge, MA, 42.36824, -71.079094, 3500, FOR_RENT, APARTMENT, 331592442, 750, 2, 1, Unit 2, 10, 9, 2196790000, true, false, -1, false
1 Fayette St APT 1, 1 Fayette St APT 1, 02139, Cambridge, MA, 42.371105, -71.10459, 2700, FOR_RENT, APARTMENT, 2105952561, 771, 1, 1, Apt 1, 4, 9, 2350564000, true, false, -1, false
336 Broadway #1, 336 Broadway #1, 02139, Cambridge, MA, 42.369617, -71.10267, 3800, FOR_RENT, APARTMENT, 422902595, 1250, 2, 1, # 1, 1, 2, 5900744000, true, false, -1, false
82 Garfield St #1, 82 Garfield St #1, 02138, Cambridge, MA, 42.38365, -71.116554, 5250, FOR_RENT, TOWNHOUSE, 2057214837, 1000, 3, 3, # 1, 10, 7, 4011354000, true, false, -1, false
281 Brookline St #2, 281 Brookline St #2, 02139, Cambridge, MA, 42.3573, -71.10824, 6600, FOR_RENT, APARTMENT, 2079415404, 1893, 3, 3, # 2, 9, 1, 5208278000, true, false, -1, false
89 2nd St APT 2, 89 2nd St APT 2, 02141, Cambridge, MA, 42.368492, -71.07931, 3700, FOR_RENT, APARTMENT, 2100887737, 1100, 3, 2, Apt 2, 7, 2, 6348173000, true, false, -1, false
90 Otis St #1, 90 Otis St #1, 02141, Cambridge, MA, 42.370457, -71.08217, 2800, FOR_RENT, APARTMENT, 2085375320, 900, 1, 1, # 1, 4, 7, 15471509000, true, false, -1, false
97 Elmwood St #205, 97 Elmwood St #205, 02140, Cambridge, MA, 42.397823, -71.12863, 3800, FOR_RENT, APARTMENT, 2057849922, 1056, 3, 2, # 205, 1, 2, 2245676000, true, false, -1, false
352 Putnam Ave #1, 352 Putnam Ave #1, 02139, Cambridge, MA, 42.36107, -71.11317, 3600, FOR_RENT, APARTMENT, 2086837933, 9999, 4, 2, # 1, 10, 3, 6248977000, true, false, -1, false
14 Bay State Rd, 14 Bay State Rd, 02138, Cambridge, MA, 42.38707, -71.14034, 4350, FOR_RENT, APARTMENT, 56440880, 1125, 2, 2, , 5, 5, 1104219000, true, false, -1, false
54 Concord Ave APT 102, 54 Concord Ave APT 102, 02138, Cambridge, MA, 42.380894, -71.1287, 3900, FOR_RENT, APARTMENT, 56439021, 985, 2, 2, Apt 102, 5, 3, 4853670000, true, false, -1, false
15 Story St #11, 15 Story St #11, 02138, Cambridge, MA, 42.373905, -71.12308, 3950, FOR_RENT, APARTMENT, 2080104566, 824, 2, 1, # 11, 3, 3, 6327526000, true, false, -1, false
390 Harvard St #A, 390 Harvard St #A, 02138, Cambridge, MA, 42.371723, -71.113396, 9900, FOR_RENT, APARTMENT, 441863390, undefined, 3, 4, # A, 6, 3, 214605000, true, false, -1, false
15 Allen St #B, 15 Allen St #B, 02140, Cambridge, MA, 42.390453, -71.11991, 1800, FOR_RENT, APARTMENT, 441706573, 400, 1, 1, # B, 5, 2, 946409000, true, false, -1, false
1 Earhart St UNIT 706, 1 Earhart St UNIT 706, 02141, Cambridge, MA, 42.371105, -71.075195, 3550, FOR_RENT, APARTMENT, 90178197, 954, 1, 2, Unit 706, 10, 6, 5886585000, true, false, -1, false
2 Belvidere Pl #U1, 2 Belvidere Pl #U1, 02139, Cambridge, MA, 42.367764, -71.11063, 3100, FOR_RENT, APARTMENT, 441861134, undefined, 1, 1, # U1, 8, 7, 245260000, true, false, -1, false
28 Washburn Ave #3, 28 Washburn Ave #3, 02140, Cambridge, MA, 42.399357, -71.131096, 2800, FOR_RENT, APARTMENT, 2108886818, 1000, 2, 1, # 3, 8, 10, 314983000, true, false, -1, false
24 Langdon St #2, 24 Langdon St #2, 02138, Cambridge, MA, 42.380486, -71.120766, 8000, FOR_RENT, APARTMENT, 71490679, 2919, 3, 3, # 2, 9, 4, 8050326000, true, false, -1, false
341 Windsor St APT 2, 341 Windsor St APT 2, 02141, Cambridge, MA, 42.369617, -71.09475, 3900, FOR_RENT, APARTMENT, 352120302, 1020, 3, 2, Apt 2, 7, 3, 5979535000, true, false, -1, false
4 Dinsmore Ct #1, 4 Dinsmore Ct #1, 02138, Cambridge, MA, 42.374916, -71.12879, 2800, FOR_RENT, APARTMENT, 423070699, 9999, 2, 1, # 1, 10, 9, 6249679000, true, false, -1, false
241 River St UNIT 6, 241 River St UNIT 6, 02139, Cambridge, MA, 42.363, -71.11188, 4100, FOR_RENT, CONDO, 67302176, 825, 3, 2, Unit 6, 1, 6, 475704000, true, false, -1, false
34 Spring St, 34 Spring St, 02141, Cambridge, MA, 42.36869, -71.07934, 4800, FOR_RENT, APARTMENT, 90178280, 1076, 2, 3, , 6, 10, 646152000, true, false, -1, false
70 Cushing St #1, 70 Cushing St #1, 02138, Cambridge, MA, 42.37649, -71.15189, 2500, FOR_RENT, APARTMENT, 113215787, undefined, 1, 1, # 1, 1, 4, 789416000, true, false, -1, false
8 Porter Park #8, 8 Porter Park #8, 02140, Cambridge, MA, 42.389282, -71.120865, 5400, FOR_RENT, TOWNHOUSE, 2075820234, 1480, 3, 3, # 8, 2, 7, 164633000, true, false, -1, false
6 Bellis Cir, 6 Bellis Cir, 02140, Cambridge, MA, 42.389626, -71.13294, 5500, FOR_RENT, SINGLE_FAMILY, 2057283241, 1410, 2, 2, , 4, 10, 3586166000, true, false, -1, false
211-213 3rd St, 211-213 3rd St, 02141, Cambridge, MA, 42.37225, -71.079575, 18000, FOR_RENT, SINGLE_FAMILY, 439849026, 3040, 5, 4, , 4, 10, 4359554000, true, false, -1, false
1699 Mass Ave, 1699 Mass Ave, 02138, Cambridge, MA, 42.383068, -71.119125, 3000, FOR_RENT, APARTMENT, 346930719, 447, 1, 1, , 10, 5, 17469464000, true, false, -1, false
89 2nd St #2T, 89 2nd St #2T, 02141, Cambridge, MA, 42.368534, -71.079315, 3700, FOR_RENT, APARTMENT, 441690880, 1100, 3, 2, # 2T, 8, 10, 1005875000, true, false, -1, false
2 Hollis Park, 2 Hollis Park, 02140, Cambridge, MA, 42.39344, -71.12877, 6500, FOR_RENT, APARTMENT, 56436989, 2798, 4, 4, , 9, 9, 971683000, true, false, -1, false
8 Fulkerson St #B, 8 Fulkerson St #B, 02141, Cambridge, MA, 42.371616, -71.08685, 1750, FOR_RENT, APARTMENT, 2085321094, 9999, 0, 1, # B, 3, 10, 1848996000, true, false, -1, false
75-83 Cambridge Pkwy #101, 75-83 Cambridge Pkwy #101, 02142, Cambridge, MA, 42.364384, -71.076935, 10000, FOR_RENT, CONDO, 56425822, 1500, 2, 2, # 101, 2, 2, 1038538000, true, false, -1, false
4 Trowbridge Pl #4F, 4 Trowbridge Pl #4F, 02138, Cambridge, MA, 42.37264, -71.11185, 3500, FOR_RENT, CONDO, 2077813668, 700, 2, 1, # 4F, 5, 6, 1068225000, true, false, -1, false
21 Shepard St APT 32, 21 Shepard St APT 32, 02138, Cambridge, MA, 42.38151, -71.12201, 2800, FOR_RENT, APARTMENT, 56435026, 597, 1, 1, Apt 32, 6, 3, 547076000, true, false, -1, false
267 Norfolk St, 267 Norfolk St, 02139, Cambridge, MA, 42.370983, -71.09775, 7500, FOR_RENT, APARTMENT, 90179868, 2170, 3, 3, , 5, 8, 1250623000, true, false, -1, false
6 Newport Rd APT 4, 6 Newport Rd APT 4, 02140, Cambridge, MA, 42.3859, -71.1183, 3400, FOR_RENT, APARTMENT, 56433900, 1142, 2, 1, Apt 4, 4, 8, 434367000, true, false, -1, false
60 Magazine St #58, 60 Magazine St #58, 02139, Cambridge, MA, 42.362053, -71.10749, 3000, FOR_RENT, APARTMENT, 441765055, 500, 1, 1, # 58, 6, 7, 706232000, true, false, -1, false
38 Jefferson St #1, 38 Jefferson St #1, 02141, Cambridge, MA, 42.37304, -71.08997, 2900, FOR_RENT, APARTMENT, 2090219767, 1096, 2, 1, # 1, 2, 7, 15564841000, true, false, -1, false
6 Antrim St #1, 6 Antrim St #1, 02139, Cambridge, MA, 42.37058, -71.103516, 2900, FOR_RENT, APARTMENT, 2063502210, 9999, 2, 1, # 1, 4, 4, 7291828000, true, false, -1, false
19-A Forest St APT 2, 19-A Forest St APT 2, 02140, Cambridge, MA, 42.385536, -71.11674, 3200, FOR_RENT, APARTMENT, 2057621595, 730, 1, 1, Apt 2, 3, 6, 1485076000, true, false, -1, false
2130 Massachusetts Ave APT 7A, 2130 Massachusetts Ave APT 7A, 02140, Cambridge, MA, 42.392086, -71.12459, 3400, FOR_RENT, APARTMENT, 56437155, 1297, 2, 2, Apt 7A, 4, 4, 1740694000, true, false, -1, false
277 Rindge Ave, 277 Rindge Ave, 02140, Cambridge, MA, 42.39376, -71.13534, 2700, FOR_RENT, APARTMENT, 56436767, 650, 2, 1, , 7, 9, 6987068000, true, false, -1, false
22 Chestnut St, 22 Chestnut St, 02139, Cambridge, MA, 42.355656, -71.10741, 4000, FOR_RENT, APARTMENT, 56427452, 1353, 2, 3, , 9, 6, 1477448000, true, false, -1, false
104 Thorndike St #3, 104 Thorndike St #3, 02141, Cambridge, MA, 42.36977, -71.082726, 3800, FOR_RENT, APARTMENT, 2057326351, 1100, 3, 2, # 3, 3, 1, 920897000, true, false, -1, false
215 Green St, 215 Green St, 02139, Cambridge, MA, 42.36409, -71.10275, 4200, FOR_RENT, APARTMENT, 2089326898, 1300, 2, 2, , 3, 1, 3898512000, true, false, -1, false
228 Western Ave #1, 228 Western Ave #1, 02139, Cambridge, MA, 42.364624, -71.1111, 2950, FOR_RENT, APARTMENT, 2106565553, undefined, 2, 1, # 1, 3, 8, 1938866000, true, false, -1, false
57 Hurley St #A2, 57 Hurley St #A2, 02141, Cambridge, MA, 42.368286, -71.07946, 3500, FOR_RENT, APARTMENT, 440804314, 750, 2, 1, # A2, 10, 5, 2119112000, true, false, -1, false
75 Richdale Ave SUITE 4, 75 Richdale Ave SUITE 4, 02140, Cambridge, MA, 42.38882, -71.12345, 4700, FOR_RENT, APARTMENT, 56437414, 1800, 2, 2, Suite 4, 3, 10, 2129134000, true, false, -1, false
357 Prospect St #357, 357 Prospect St #357, 02139, Cambridge, MA, 42.373707, -71.09802, 3550, FOR_RENT, APARTMENT, 2064620929, 851, 2, 1, # 357, 1, 2, 2168440000, true, false, -1, false
64 Grozier Rd #64, 64 Grozier Rd #64, 02138, Cambridge, MA, 42.37941, -71.14217, 10500, FOR_RENT, TOWNHOUSE, 2079913949, 2600, 4, 3, # 64, 8, 8, 2261321000, true, false, -1, false
57 Saint Sauveur Ct, 57 Saint Sauveur Ct, 02138, Cambridge, MA, 42.377384, -71.1538, 2800, FOR_RENT, APARTMENT, 56440671, 1000, 2, 1, , 8, 1, 1563682000, true, false, -1, false
67 Elm St #3, 67 Elm St #3, 02139, Cambridge, MA, 42.368763, -71.09817, 3400, FOR_RENT, APARTMENT, 2063074023, 1000, 3, 1, # 3, 5, 3, 1754178000, true, false, -1, false
344 Putnam Ave #2T, 344 Putnam Ave #2T, 02139, Cambridge, MA, 42.36122, -71.11323, 4000, FOR_RENT, APARTMENT, 404778524, undefined, 3, 1, # 2T, 2, 4, 2561257000, true, false, -1, false
260 Brookline St #1, 260 Brookline St #1, 02139, Cambridge, MA, 42.357586, -71.10749, 3900, FOR_RENT, APARTMENT, 62650718, 1000, 3, 1, # 1, 5, 2, 1754008000, true, false, -1, false
27 Linnaean St APT 6, 27 Linnaean St APT 6, 02138, Cambridge, MA, 42.38404, -71.12265, 2500, FOR_RENT, APARTMENT, 56438036, 1039, 1, 1, Apt 6, 1, 8, 2963148000, true, false, -1, false
5 Linnaean St APT 38, 5 Linnaean St APT 38, 02138, Cambridge, MA, 42.38496, -71.12016, 3800, FOR_RENT, APARTMENT, 2126080956, undefined, 3, 1, Apt 38, 4, 8, 2646735000, true, false, -1, false
199 Sidney St #197, 199 Sidney St #197, 02139, Cambridge, MA, 42.358383, -71.10486, 5500, FOR_RENT, SINGLE_FAMILY, 440570142, undefined, 3, 2, # 197, 6, 9, 2738166000, true, false, -1, false
46 Kinnaird St #3, 46 Kinnaird St #3, 02139, Cambridge, MA, 42.366196, -71.10899, 3200, FOR_RENT, APARTMENT, 2101097322, 999, 3, 1, # 3, 5, 4, 2542430000, true, false, -1, false
5 Crawford St APT 11, 5 Crawford St APT 11, 02139, Cambridge, MA, 42.371517, -71.107124, 2900, FOR_RENT, APARTMENT, 56430837, 570, 1, 1, Apt 11, 3, 9, 2783013000, true, false, -1, false
3 Langdon St #A, 3 Langdon St #A, 02138, Cambridge, MA, 42.380844, -71.120346, 2860, FOR_RENT, APARTMENT, 2097690052, 677, 1, 1, # A, 7, 8, 2939477000, true, false, -1, false
10-12 Magazine St #306, 10-12 Magazine St #306, 02139, Cambridge, MA, 42.36521, -71.10494, 3695, FOR_RENT, APARTMENT, 440455537, 1014, 1, 2, # 306, 9, 4, 2941161000, true, false, -1, false
30 Upland Rd UNIT 8, 30 Upland Rd UNIT 8, 02140, Cambridge, MA, 42.387814, -71.12077, 2800, FOR_RENT, APARTMENT, 2084241979, 650, 1, 1, Unit 8, 8, 10, 2965994000, true, false, -1, false
82 Hampshire St APT 3, 82 Hampshire St APT 3, 02139, Cambridge, MA, 42.368195, -71.09429, 2595, FOR_RENT, APARTMENT, 2101681276, 830, 2, 1, Apt 3, 4, 6, 2844803000, true, false, -1, false
24 Concord Ave APT 411, 24 Concord Ave APT 411, 02138, Cambridge, MA, 42.37908, -71.12555, 2650, FOR_RENT, APARTMENT, 2084401341, 750, 1, 1, Apt 411, 2, 9, 3475217000, true, false, -1, false
89A 2nd St #1, 89A 2nd St #1, 02141, Cambridge, MA, 42.368515, -71.07923, 2350, FOR_RENT, APARTMENT, 2111565954, 500, 1, 1, # 1, 4, 9, 6348552000, true, false, -1, false
334-336 Harvard St #C2, 334-336 Harvard St #C2, 02139, Cambridge, MA, 42.37022, -71.1075, 3000, FOR_RENT, APARTMENT, 440116690, 489, 0, 1, # C2, 3, 4, 3714652000, true, false, -1, false
165-167 Cambridgepark Dr #242, 165-167 Cambridgepark Dr #242, 02140, Cambridge, MA, 42.395645, -71.148155, 4067, FOR_RENT, APARTMENT, 440116638, 908, 0, 1, # 242, 10, 3, 3715272000, true, false, -1, false
65 Alpine St #65, 65 Alpine St #65, 02138, Cambridge, MA, 42.38516, -71.13754, 5000, FOR_RENT, TOWNHOUSE, 2069184935, 1876, 3, 4, # 65, 6, 3, 3573218000, true, false, -1, false
19 3rd St #3, 19 3rd St #3, 02141, Cambridge, MA, 42.372, -71.07976, 2500, FOR_RENT, CONDO, 63710290, 580, 2, 1, # 3, 10, 9, 281019000, true, false, -1, false
81 Gerry St #2STD, 81 Gerry St #2STD, 02138, Cambridge, MA, 42.373093, -71.12508, 3660, FOR_RENT, APARTMENT, 440004055, undefined, 1, 1, # 2STD, 7, 1, 3943423000, true, false, -1, false
15 Langdon St UNIT 6F, 15 Langdon St UNIT 6F, 02138, Cambridge, MA, 42.380844, -71.1206, 3895, FOR_RENT, APARTMENT, 439942020, 840, 2, 1, Unit 6F, 5, 1, 4055732000, true, false, -1, false
11 Madison St #3, 11 Madison St #3, 02138, Cambridge, MA, 42.382183, -71.12947, 3400, FOR_RENT, TOWNHOUSE, 441552045, 1500, 2, 1, # 3, 1, 7, 1317554000, true, false, -1, false
9 Fulkerson St #3, 9 Fulkerson St #3, 02141, Cambridge, MA, 42.371586, -71.08706, 3100, FOR_RENT, APARTMENT, 2127743571, undefined, 3, 1, # 3, 5, 6, 4116264000, true, false, -1, false
1619 Massachusetts Ave #B2, 1619 Massachusetts Ave #B2, 02138, Cambridge, MA, 42.380405, -71.119316, 3100, FOR_RENT, CONDO, 2063070440, 702, 2, 1, # B2, 10, 1, 3978557000, true, false, -1, false
37 Lee St APT 7, 37 Lee St APT 7, 02139, Cambridge, MA, 42.369423, -71.106384, 3900, FOR_RENT, CONDO, 56431187, 1107, 2, 1, Apt 7, 8, 10, 4136890000, true, false, -1, false
1433 Cambridge St #2, 1433 Cambridge St #2, 02139, Cambridge, MA, 42.374043, -71.10245, 6700, FOR_RENT, APARTMENT, 2089582386, 1800, 4, 2, # 2, 7, 5, 4210283000, true, false, -1, false
12 Andrew St #2, 12 Andrew St #2, 02139, Cambridge, MA, 42.361656, -71.1116, 4850, FOR_RENT, APARTMENT, 2078562064, 1100, 3, 1, # 2, 8, 10, 4218609000, true, false, -1, false
87 Bristol St, 87 Bristol St, 02139, Cambridge, MA, 42.36783, -71.09448, 2995, FOR_RENT, APARTMENT, 2053170333, 910, 0, 1, , 3, 4, 4270468000, true, false, -1, false
16 Saint Mary Rd #2, 16 Saint Mary Rd #2, 02139, Cambridge, MA, 42.37106, -71.1011, 7800, FOR_RENT, APARTMENT, 439707513, undefined, 6, 2, # 2, 2, 4, 4635341000, true, false, -1, false
56 Brattle St #PENTHOUSE 60, 56 Brattle St #PENTHOUSE 60, 02138, Cambridge, MA, 42.37443, -71.12231, 5795, FOR_RENT, APARTMENT, 439580607, 1236, 2, 1, # Penthouse 60, 10, 6, 4778998000, true, false, -1, false
217 Thorndike St APT 303, 217 Thorndike St APT 303, 02141, Cambridge, MA, 42.37075, -71.087776, 2900, FOR_RENT, APARTMENT, 56426817, 633, 1, 1, Apt 303, 1, 1, 4980345000, true, false, -1, false
32 Healey St FLOOR 2-ID646, 32 Healey St FLOOR 2-ID646, 02138, Cambridge, MA, 42.380146, -71.12939, 4850, FOR_RENT, APARTMENT, 2062778582, 1125, 3, 1, Floor 2-ID646, 5, 5, 4605282000, true, false, -1, false
8 Watson St FLOOR 1-ID781, 8 Watson St FLOOR 1-ID781, 02139, Cambridge, MA, 42.36176, -71.10402, 6230, FOR_RENT, APARTMENT, 2060945828, 1514, 3, 3, Floor 1-ID781, 9, 5, 5275129000, true, false, -1, false
47 Bishop Allen Dr FLOOR 4-ID615, 47 Bishop Allen Dr FLOOR 4-ID615, 02139, Cambridge, MA, 42.364746, -71.09995, 3820, FOR_RENT, APARTMENT, 2065557457, 656, 1, 1, Floor 4-ID615, 9, 8, 14887128000, true, false, -1, false
25 Marney St FLOOR 2-ID539, 25 Marney St FLOOR 2-ID539, 02141, Cambridge, MA, 42.370693, -71.09006, 3850, FOR_RENT, APARTMENT, 2067352566, 1100, 3, 1, Floor 2-ID539, 8, 7, 6419841000, true, false, -1, false
15 Marney St FLOOR 2-ID453, 15 Marney St FLOOR 2-ID453, 02141, Cambridge, MA, 42.370663, -71.08986, 4810, FOR_RENT, APARTMENT, 2068379173, 1000, 3, 2, Floor 2-ID453, 5, 10, 4605376000, true, false, -1, false
47 Bishop Allen Dr FLOOR 2-ID177, 47 Bishop Allen Dr FLOOR 2-ID177, 02139, Cambridge, MA, 42.364746, -71.099945, 4580, FOR_RENT, APARTMENT, 2071140291, 700, 1, 1, Floor 2-ID177, 8, 7, 6419937000, true, false, -1, false
114 Willow St #3A, 114 Willow St #3A, 02141, Cambridge, MA, 42.37243, -71.092, 2700, FOR_RENT, APARTMENT, 2078891576, 533, 1, 1, # 3A, 9, 3, 5435777000, true, false, -1, false
